day,LGAV,LGRP,LGSA,LGIR,LGTS,LGKO
2020-07-12 00:00:00+00:00,152.0,4.0,18.0,64.0,1.0,4.0
2020-07-13 00:00:00+00:00,163.0,4.0,11.0,65.0,1.0,3.0
2020-07-14 00:00:00+00:00,126.0,4.0,9.0,47.0,1.0,2.0
2020-07-15 00:00:00+00:00,173.0,4.0,14.0,64.0,1.0,3.0
2020-07-16 00:00:00+00:00,177.0,4.0,14.0,48.0,1.0,3.0
2020-07-17 00:00:00+00:00,182.0,4.0,16.0,61.0,1.0,4.0
2020-07-18 00:00:00+00:00,174.0,4.0,27.0,81.0,1.0,7.0
2020-07-19 00:00:00+00:00,169.0,4.0,16.0,74.0,1.0,6.0
2020-07-20 00:00:00+00:00,170.0,4.0,11.0,63.0,1.0,5.0
2020-07-21 00:00:00+00:00,146.0,5.0,11.0,61.0,1.0,4.0
2020-07-22 00:00:00+00:00,173.0,5.0,11.0,59.0,1.0,4.0
2020-07-23 00:00:00+00:00,156.0,5.0,11.0,58.0,1.0,3.0
2020-07-24 00:00:00+00:00,198.0,5.0,11.0,56.0,1.0,3.0
2020-07-25 00:00:00+00:00,194.0,5.0,10.0,54.0,1.0,2.0
2020-07-26 00:00:00+00:00,162.0,7.0,10.0,52.0,1.0,3.0
2020-07-27 00:00:00+00:00,184.0,9.0,10.0,50.0,1.0,4.0
2020-07-28 00:00:00+00:00,165.0,13.0,10.0,48.0,1.0,6.0
2020-07-29 00:00:00+00:00,151.0,21.0,10.0,47.0,1.0,10.0
2020-07-30 00:00:00+00:00,160.0,37.0,10.0,45.0,1.0,16.0
2020-07-31 00:00:00+00:00,177.0,53.0,10.0,43.0,1.0,28.0
2020-08-01 00:00:00+00:00,179.0,77.0,10.0,41.0,1.0,40.0
2020-08-02 00:00:00+00:00,158.0,59.0,10.0,39.0,1.0,39.0
2020-08-03 00:00:00+00:00,158.0,43.0,9.0,37.0,1.0,24.0
2020-08-04 00:00:00+00:00,148.0,39.0,9.0,36.0,1.0,25.0
2020-08-05 00:00:00+00:00,155.0,43.0,9.0,34.0,1.0,26.0
2020-08-06 00:00:00+00:00,148.0,47.0,9.0,32.0,1.0,25.0
2020-08-07 00:00:00+00:00,173.0,62.0,9.0,30.0,1.0,36.0
2020-08-08 00:00:00+00:00,111.0,78.0,9.0,28.0,1.0,46.0
2020-08-09 00:00:00+00:00,159.0,51.0,9.0,27.0,1.0,30.0
2020-08-10 00:00:00+00:00,160.0,44.0,9.0,25.0,1.0,25.0
2020-08-11 00:00:00+00:00,135.0,40.0,9.0,23.0,1.0,29.0
2020-08-12 00:00:00+00:00,138.0,42.0,8.0,21.0,1.0,26.0
2020-08-13 00:00:00+00:00,132.0,44.0,8.0,19.0,1.0,24.0
2020-08-14 00:00:00+00:00,182.0,41.0,8.0,17.0,1.0,30.0
2020-08-15 00:00:00+00:00,143.0,72.0,8.0,16.0,1.0,37.0
2020-08-16 00:00:00+00:00,163.0,61.0,8.0,14.0,1.0,39.0
2020-08-17 00:00:00+00:00,167.0,44.0,8.0,12.0,1.0,20.0
2020-08-18 00:00:00+00:00,130.0,37.0,8.0,10.0,1.0,28.0
2020-08-19 00:00:00+00:00,131.0,44.0,8.0,8.0,1.0,26.0
2020-08-20 00:00:00+00:00,145.0,42.0,8.0,6.0,1.0,22.0
2020-08-21 00:00:00+00:00,171.0,60.0,7.0,5.0,1.0,32.0
2020-08-22 00:00:00+00:00,164.0,78.0,7.0,3.0,1.0,43.0
2020-08-23 00:00:00+00:00,163.0,56.0,7.0,1.0,1.0,34.0
2020-08-24 00:00:00+00:00,186.0,44.0,7.0,1.0,1.0,20.0
2020-08-25 00:00:00+00:00,108.0,39.0,7.0,1.0,1.0,28.0
2020-08-26 00:00:00+00:00,135.0,47.0,7.0,1.0,1.0,25.0
2020-08-27 00:00:00+00:00,146.0,41.0,7.0,1.0,1.0,26.0
2020-08-28 00:00:00+00:00,160.0,44.0,7.0,1.0,1.0,32.0
2020-08-29 00:00:00+00:00,166.0,74.0,7.0,1.0,1.0,39.0
2020-08-30 00:00:00+00:00,144.0,50.0,6.0,1.0,1.0,33.0
2020-08-31 00:00:00+00:00,111.0,40.0,6.0,1.0,1.0,21.0
2020-09-01 00:00:00+00:00,66.0,37.0,6.0,1.0,1.0,23.0
2020-09-02 00:00:00+00:00,73.0,32.0,6.0,1.0,1.0,18.0
2020-09-03 00:00:00+00:00,63.0,42.0,6.0,1.0,1.0,24.0
2020-09-04 00:00:00+00:00,61.0,56.0,6.0,1.0,1.0,32.0
2020-09-05 00:00:00+00:00,59.0,70.0,6.0,1.0,1.0,39.0
2020-09-06 00:00:00+00:00,44.0,44.0,6.0,1.0,1.0,31.0
2020-09-07 00:00:00+00:00,30.0,34.0,6.0,1.0,1.0,19.0
2020-09-08 00:00:00+00:00,49.0,36.0,6.0,1.0,1.0,23.0
2020-09-09 00:00:00+00:00,77.0,38.0,5.0,1.0,1.0,17.0
2020-09-10 00:00:00+00:00,86.0,34.0,5.0,1.0,1.0,20.0
2020-09-11 00:00:00+00:00,107.0,52.0,5.0,1.0,1.0,30.0
2020-09-12 00:00:00+00:00,159.0,69.0,5.0,1.0,1.0,39.0
2020-09-13 00:00:00+00:00,147.0,46.0,5.0,1.0,1.0,28.0
2020-09-14 00:00:00+00:00,146.0,35.0,5.0,1.0,1.0,18.0
2020-09-15 00:00:00+00:00,124.0,36.0,5.0,1.0,1.0,21.0
2020-09-16 00:00:00+00:00,123.0,37.0,5.0,1.0,1.0,15.0
2020-09-17 00:00:00+00:00,119.0,31.0,5.0,1.0,1.0,21.0
2020-09-18 00:00:00+00:00,122.0,48.0,4.0,1.0,1.0,29.0
2020-09-19 00:00:00+00:00,124.0,66.0,4.0,1.0,1.0,37.0
2020-09-20 00:00:00+00:00,119.0,41.0,4.0,1.0,1.0,30.0
2020-09-21 00:00:00+00:00,101.0,32.0,4.0,1.0,1.0,15.0
2020-09-22 00:00:00+00:00,99.0,35.0,4.0,1.0,1.0,21.0
2020-09-23 00:00:00+00:00,78.0,39.0,4.0,1.0,1.0,14.0
2020-09-24 00:00:00+00:00,71.0,34.0,4.0,1.0,1.0,20.0
2020-09-25 00:00:00+00:00,67.0,48.0,4.0,1.0,1.0,28.0
2020-09-26 00:00:00+00:00,39.0,62.0,4.0,1.0,1.0,37.0
2020-09-27 00:00:00+00:00,46.0,41.0,3.0,1.0,1.0,23.0
2020-09-28 00:00:00+00:00,52.0,27.0,3.0,1.0,1.0,22.0
2020-09-29 00:00:00+00:00,83.0,32.0,3.0,1.0,1.0,22.0
2020-09-30 00:00:00+00:00,114.0,37.0,3.0,1.0,1.0,16.0
2020-10-01 00:00:00+00:00,31.0,37.0,3.0,1.0,1.0,19.0
2020-10-02 00:00:00+00:00,29.0,50.0,3.0,1.0,1.0,28.0
2020-10-03 00:00:00+00:00,27.0,62.0,3.0,1.0,1.0,37.0
2020-10-04 00:00:00+00:00,44.0,42.0,3.0,1.0,1.0,26.0
2020-10-05 00:00:00+00:00,73.0,35.0,3.0,1.0,1.0,12.0
2020-10-06 00:00:00+00:00,95.0,30.0,2.0,1.0,1.0,19.0
2020-10-07 00:00:00+00:00,90.0,32.0,2.0,1.0,1.0,18.0
2020-10-08 00:00:00+00:00,86.0,31.0,2.0,1.0,1.0,23.0
2020-10-09 00:00:00+00:00,89.0,54.0,2.0,1.0,1.0,29.0
2020-10-10 00:00:00+00:00,84.0,77.0,2.0,1.0,1.0,35.0
2020-10-11 00:00:00+00:00,46.0,51.0,2.0,1.0,1.0,29.0
2020-10-12 00:00:00+00:00,26.0,20.0,2.0,1.0,1.0,13.0
2020-10-13 00:00:00+00:00,34.0,32.0,2.0,1.0,1.0,14.0
2020-10-14 00:00:00+00:00,43.0,34.0,2.0,1.0,1.0,20.0
2020-10-15 00:00:00+00:00,51.0,42.0,2.0,1.0,1.0,26.0
2020-10-16 00:00:00+00:00,60.0,49.0,2.0,1.0,1.0,31.0
2020-10-17 00:00:00+00:00,68.0,79.0,2.0,1.0,1.0,35.0
2020-10-18 00:00:00+00:00,103.0,45.0,2.0,1.0,1.0,31.0
2020-10-19 00:00:00+00:00,100.0,24.0,2.0,1.0,1.0,10.0
2020-10-20 00:00:00+00:00,86.0,35.0,3.0,1.0,1.0,16.0
2020-10-21 00:00:00+00:00,111.0,36.0,4.0,1.0,1.0,16.0
2020-10-22 00:00:00+00:00,111.0,38.0,6.0,1.0,1.0,15.0
2020-10-23 00:00:00+00:00,98.0,57.0,10.0,1.0,1.0,22.0
2020-10-24 00:00:00+00:00,74.0,75.0,15.0,1.0,1.0,35.0
2020-10-25 00:00:00+00:00,91.0,45.0,9.0,1.0,1.0,27.0
2020-10-26 00:00:00+00:00,108.0,15.0,7.0,1.0,1.0,7.0
2020-10-27 00:00:00+00:00,89.0,18.0,6.0,1.0,1.0,11.0
2020-10-28 00:00:00+00:00,70.0,25.0,4.0,1.0,1.0,12.0
2020-10-29 00:00:00+00:00,103.0,32.0,3.0,1.0,1.0,14.0
2020-10-30 00:00:00+00:00,121.0,40.0,2.0,1.0,1.0,17.0
2020-10-31 00:00:00+00:00,88.0,60.0,2.0,1.0,1.0,26.0
2020-11-01 00:00:00+00:00,125.0,37.0,2.0,1.0,1.0,17.0
2020-11-02 00:00:00+00:00,116.0,8.0,2.0,1.0,1.0,12.0
2020-11-03 00:00:00+00:00,78.0,5.0,2.0,1.0,1.0,7.0
2020-11-04 00:00:00+00:00,86.0,7.0,2.0,1.0,1.0,2.0
2020-11-05 00:00:00+00:00,108.0,9.0,2.0,1.0,1.0,3.0
2020-11-06 00:00:00+00:00,106.0,15.0,2.0,1.0,1.0,4.0
2020-11-07 00:00:00+00:00,86.0,20.0,2.0,1.0,1.0,5.0
2020-11-08 00:00:00+00:00,100.0,12.0,2.0,1.0,1.0,4.0
2020-11-09 00:00:00+00:00,76.0,5.0,2.0,1.0,1.0,4.0
2020-11-10 00:00:00+00:00,63.0,4.0,2.0,1.0,1.0,4.0
2020-11-11 00:00:00+00:00,75.0,4.0,2.0,1.0,1.0,4.0
2020-11-12 00:00:00+00:00,58.0,4.0,2.0,1.0,1.0,3.0
2020-11-13 00:00:00+00:00,63.0,5.0,2.0,1.0,1.0,2.0
2020-11-14 00:00:00+00:00,50.0,2.0,2.0,1.0,1.0,2.0
2020-11-15 00:00:00+00:00,59.0,3.0,2.0,1.0,1.0,2.0
2020-11-16 00:00:00+00:00,61.0,5.0,2.0,1.0,1.0,2.0
2020-11-17 00:00:00+00:00,38.0,8.0,2.0,1.0,1.0,2.0
2020-11-18 00:00:00+00:00,51.0,5.0,2.0,1.0,1.0,3.0
2020-11-19 00:00:00+00:00,57.0,4.0,2.0,1.0,1.0,2.0
2020-11-20 00:00:00+00:00,48.0,4.0,2.0,1.0,1.0,2.0
2020-11-21 00:00:00+00:00,33.0,4.0,2.0,1.0,1.0,2.0
2020-11-22 00:00:00+00:00,45.0,3.0,2.0,1.0,1.0,2.0
2020-11-23 00:00:00+00:00,41.0,2.0,2.0,1.0,1.0,2.0
2020-11-24 00:00:00+00:00,31.0,2.0,2.0,1.0,1.0,2.0
2020-11-25 00:00:00+00:00,41.0,3.0,2.0,1.0,1.0,2.0
2020-11-26 00:00:00+00:00,46.0,4.0,2.0,1.0,1.0,2.0
2020-11-27 00:00:00+00:00,51.0,5.0,2.0,1.0,1.0,2.0
2020-11-28 00:00:00+00:00,38.0,4.0,2.0,1.0,1.0,2.0
2020-11-29 00:00:00+00:00,26.0,4.0,2.0,1.0,1.0,2.0
2020-11-30 00:00:00+00:00,41.0,2.0,2.0,1.0,1.0,2.0
2020-12-01 00:00:00+00:00,41.0,3.0,2.0,1.0,1.0,2.0
2020-12-02 00:00:00+00:00,46.0,3.0,2.0,1.0,1.0,2.0
2020-12-03 00:00:00+00:00,49.0,4.0,2.0,1.0,1.0,2.0
2020-12-04 00:00:00+00:00,42.0,5.0,2.0,1.0,1.0,2.0
2020-12-05 00:00:00+00:00,36.0,4.0,2.0,1.0,1.0,2.0
2020-12-06 00:00:00+00:00,42.0,2.0,2.0,1.0,1.0,2.0
2020-12-07 00:00:00+00:00,22.0,2.0,2.0,1.0,1.0,2.0
2020-12-08 00:00:00+00:00,12.0,2.0,2.0,1.0,1.0,2.0
2020-12-09 00:00:00+00:00,13.0,2.0,2.0,1.0,1.0,2.0
2020-12-10 00:00:00+00:00,14.0,2.0,2.0,1.0,1.0,2.0
2020-12-11 00:00:00+00:00,25.0,3.0,2.0,1.0,1.0,2.0
2020-12-12 00:00:00+00:00,36.0,3.0,2.0,1.0,1.0,2.0
2020-12-13 00:00:00+00:00,52.0,3.0,2.0,1.0,1.0,2.0
2020-12-14 00:00:00+00:00,56.0,2.0,2.0,1.0,1.0,2.0
2020-12-15 00:00:00+00:00,52.0,2.0,2.0,1.0,1.0,2.0
2020-12-16 00:00:00+00:00,70.0,3.0,2.0,1.0,1.0,2.0
2020-12-17 00:00:00+00:00,94.0,4.0,2.0,1.0,1.0,2.0
2020-12-18 00:00:00+00:00,74.0,6.0,2.0,1.0,1.0,3.0
2020-12-19 00:00:00+00:00,70.0,3.0,2.0,1.0,1.0,2.0
2020-12-20 00:00:00+00:00,82.0,5.0,2.0,1.0,1.0,2.0
2020-12-21 00:00:00+00:00,69.0,4.0,2.0,1.0,1.0,2.0
2020-12-22 00:00:00+00:00,77.0,3.0,2.0,1.0,1.0,2.0
2020-12-23 00:00:00+00:00,85.0,2.0,2.0,1.0,1.0,2.0
2020-12-24 00:00:00+00:00,46.0,3.0,2.0,1.0,1.0,2.0
2020-12-25 00:00:00+00:00,26.0,3.0,2.0,1.0,1.0,2.0
2020-12-26 00:00:00+00:00,14.0,4.0,2.0,1.0,1.0,2.0
2020-12-27 00:00:00+00:00,8.0,4.0,2.0,1.0,1.0,2.0
2020-12-28 00:00:00+00:00,2.0,3.0,2.0,1.0,1.0,2.0
2020-12-29 00:00:00+00:00,3.0,5.0,2.0,1.0,1.0,2.0
2020-12-30 00:00:00+00:00,4.0,5.0,2.0,1.0,1.0,3.0
2020-12-31 00:00:00+00:00,6.0,2.0,2.0,1.0,1.0,2.0
2021-01-01 00:00:00+00:00,10.0,3.0,2.0,1.0,1.0,2.0
2021-01-02 00:00:00+00:00,17.0,5.0,2.0,1.0,1.0,3.0
2021-01-03 00:00:00+00:00,5.0,6.0,2.0,1.0,1.0,4.0
2021-01-04 00:00:00+00:00,3.0,3.0,2.0,1.0,1.0,2.0
2021-01-05 00:00:00+00:00,4.0,4.0,2.0,1.0,1.0,2.0
2021-01-06 00:00:00+00:00,4.0,5.0,2.0,1.0,1.0,2.0
2021-01-07 00:00:00+00:00,4.0,6.0,2.0,1.0,1.0,2.0
2021-01-08 00:00:00+00:00,6.0,6.0,2.0,1.0,1.0,3.0
2021-01-09 00:00:00+00:00,10.0,3.0,3.0,1.0,1.0,3.0
2021-01-10 00:00:00+00:00,17.0,4.0,4.0,1.0,1.0,3.0
2021-01-11 00:00:00+00:00,25.0,3.0,3.0,1.0,1.0,2.0
2021-01-12 00:00:00+00:00,37.0,4.0,2.0,1.0,1.0,2.0
2021-01-13 00:00:00+00:00,49.0,4.0,2.0,1.0,1.0,3.0
2021-01-14 00:00:00+00:00,55.0,3.0,2.0,1.0,1.0,4.0
2021-01-15 00:00:00+00:00,61.0,5.0,2.0,1.0,1.0,4.0
2021-01-16 00:00:00+00:00,33.0,4.0,2.0,1.0,1.0,4.0
2021-01-17 00:00:00+00:00,40.0,4.0,2.0,1.0,1.0,3.0
2021-01-18 00:00:00+00:00,52.0,2.0,2.0,1.0,1.0,3.0
2021-01-19 00:00:00+00:00,45.0,3.0,2.0,1.0,1.0,2.0
2021-01-20 00:00:00+00:00,15.0,2.0,2.0,1.0,1.0,2.0
2021-01-21 00:00:00+00:00,8.0,3.0,2.0,1.0,1.0,2.0
2021-01-22 00:00:00+00:00,8.0,3.0,2.0,1.0,1.0,2.0
2021-01-23 00:00:00+00:00,9.0,4.0,2.0,1.0,1.0,2.0
2021-01-24 00:00:00+00:00,13.0,3.0,2.0,1.0,1.0,2.0
2021-01-25 00:00:00+00:00,18.0,3.0,2.0,1.0,1.0,2.0
2021-01-26 00:00:00+00:00,25.0,3.0,2.0,1.0,1.0,2.0
2021-01-27 00:00:00+00:00,36.0,4.0,2.0,1.0,1.0,2.0
2021-01-28 00:00:00+00:00,45.0,4.0,2.0,1.0,1.0,2.0
2021-01-29 00:00:00+00:00,24.0,3.0,2.0,1.0,1.0,2.0
2021-01-30 00:00:00+00:00,27.0,5.0,2.0,1.0,1.0,2.0
2021-01-31 00:00:00+00:00,30.0,4.0,2.0,1.0,1.0,2.0
2021-02-01 00:00:00+00:00,32.0,3.0,2.0,1.0,1.0,2.0
2021-02-02 00:00:00+00:00,35.0,4.0,2.0,1.0,1.0,2.0
2021-02-03 00:00:00+00:00,51.0,4.0,2.0,1.0,1.0,2.0
2021-02-04 00:00:00+00:00,36.0,2.0,3.0,1.0,1.0,2.0
2021-02-05 00:00:00+00:00,20.0,3.0,3.0,1.0,1.0,2.0
2021-02-06 00:00:00+00:00,11.0,2.0,2.0,1.0,1.0,2.0
2021-02-07 00:00:00+00:00,6.0,3.0,3.0,1.0,1.0,2.0
2021-02-08 00:00:00+00:00,10.0,3.0,2.0,1.0,1.0,2.0
2021-02-09 00:00:00+00:00,14.0,4.0,2.0,1.0,1.0,3.0
2021-02-10 00:00:00+00:00,25.0,4.0,2.0,1.0,1.0,2.0
2021-02-11 00:00:00+00:00,37.0,2.0,2.0,1.0,1.0,2.0
2021-02-12 00:00:00+00:00,55.0,3.0,2.0,1.0,1.0,3.0
2021-02-13 00:00:00+00:00,47.0,3.0,2.0,1.0,1.0,2.0
2021-02-14 00:00:00+00:00,47.0,4.0,2.0,1.0,1.0,2.0
2021-02-15 00:00:00+00:00,57.0,3.0,2.0,1.0,1.0,2.0
2021-02-16 00:00:00+00:00,26.0,3.0,2.0,1.0,1.0,2.0
2021-02-17 00:00:00+00:00,41.0,3.0,2.0,1.0,1.0,2.0
2021-02-18 00:00:00+00:00,46.0,2.0,2.0,1.0,1.0,2.0
2021-02-19 00:00:00+00:00,64.0,3.0,2.0,1.0,1.0,2.0
2021-02-20 00:00:00+00:00,44.0,3.0,2.0,1.0,1.0,2.0
2021-02-21 00:00:00+00:00,48.0,3.0,2.0,1.0,1.0,2.0
2021-02-22 00:00:00+00:00,56.0,4.0,2.0,1.0,1.0,2.0
2021-02-23 00:00:00+00:00,43.0,3.0,2.0,1.0,1.0,2.0
2021-02-24 00:00:00+00:00,48.0,3.0,3.0,1.0,1.0,2.0
2021-02-25 00:00:00+00:00,53.0,3.0,2.0,1.0,1.0,2.0
2021-02-26 00:00:00+00:00,63.0,2.0,2.0,1.0,1.0,2.0
2021-02-27 00:00:00+00:00,51.0,3.0,3.0,1.0,1.0,2.0
2021-02-28 00:00:00+00:00,46.0,5.0,3.0,1.0,1.0,2.0
2021-03-01 00:00:00+00:00,59.0,2.0,3.0,1.0,1.0,2.0
2021-03-02 00:00:00+00:00,44.0,3.0,3.0,1.0,1.0,2.0
2021-03-03 00:00:00+00:00,44.0,5.0,3.0,1.0,1.0,2.0
2021-03-04 00:00:00+00:00,47.0,4.0,3.0,1.0,1.0,2.0
2021-03-05 00:00:00+00:00,40.0,3.0,5.0,1.0,1.0,2.0
2021-03-06 00:00:00+00:00,32.0,3.0,5.0,1.0,1.0,2.0
2021-03-07 00:00:00+00:00,41.0,2.0,4.0,1.0,1.0,2.0
2021-03-08 00:00:00+00:00,42.0,2.0,4.0,1.0,1.0,2.0
2021-03-09 00:00:00+00:00,42.0,3.0,3.0,1.0,1.0,2.0
2021-03-10 00:00:00+00:00,47.0,4.0,3.0,1.0,1.0,2.0
2021-03-11 00:00:00+00:00,52.0,4.0,3.0,1.0,1.0,2.0
2021-03-12 00:00:00+00:00,15.0,4.0,3.0,1.0,1.0,2.0
2021-03-13 00:00:00+00:00,16.0,4.0,2.0,1.0,1.0,2.0
2021-03-14 00:00:00+00:00,11.0,4.0,2.0,1.0,1.0,2.0
2021-03-15 00:00:00+00:00,12.0,4.0,2.0,1.0,1.0,2.0
2021-03-16 00:00:00+00:00,14.0,4.0,2.0,1.0,1.0,2.0
2021-03-17 00:00:00+00:00,22.0,5.0,2.0,1.0,1.0,2.0
2021-03-18 00:00:00+00:00,30.0,6.0,2.0,1.0,1.0,2.0
2021-03-19 00:00:00+00:00,38.0,3.0,2.0,1.0,1.0,2.0
2021-03-20 00:00:00+00:00,57.0,4.0,2.0,1.0,1.0,2.0
2021-03-21 00:00:00+00:00,58.0,5.0,2.0,1.0,1.0,2.0
2021-03-22 00:00:00+00:00,54.0,3.0,2.0,1.0,1.0,2.0
2021-03-23 00:00:00+00:00,50.0,4.0,2.0,1.0,1.0,2.0
2021-03-24 00:00:00+00:00,66.0,4.0,2.0,1.0,1.0,2.0
2021-03-25 00:00:00+00:00,62.0,4.0,2.0,1.0,1.0,2.0
2021-03-26 00:00:00+00:00,49.0,4.0,2.0,1.0,1.0,2.0
2021-03-27 00:00:00+00:00,60.0,4.0,2.0,1.0,1.0,2.0
2021-03-28 00:00:00+00:00,77.0,3.0,3.0,1.0,1.0,2.0
2021-03-29 00:00:00+00:00,67.0,3.0,5.0,1.0,1.0,2.0
2021-03-30 00:00:00+00:00,50.0,3.0,5.0,1.0,1.0,2.0
2021-03-31 00:00:00+00:00,73.0,4.0,6.0,1.0,1.0,2.0
2021-04-01 00:00:00+00:00,73.0,5.0,6.0,1.0,1.0,2.0
2021-04-02 00:00:00+00:00,42.0,8.0,6.0,1.0,1.0,2.0
2021-04-03 00:00:00+00:00,40.0,7.0,4.0,1.0,1.0,2.0
2021-04-04 00:00:00+00:00,39.0,9.0,3.0,1.0,1.0,2.0
2021-04-05 00:00:00+00:00,67.0,4.0,3.0,1.0,1.0,2.0
2021-04-06 00:00:00+00:00,45.0,7.0,3.0,1.0,1.0,2.0
2021-04-07 00:00:00+00:00,58.0,5.0,2.0,1.0,1.0,2.0
2021-04-08 00:00:00+00:00,70.0,5.0,2.0,1.0,1.0,2.0
2021-04-09 00:00:00+00:00,83.0,5.0,2.0,1.0,1.0,2.0
2021-04-10 00:00:00+00:00,59.0,6.0,2.0,1.0,1.0,2.0
2021-04-11 00:00:00+00:00,74.0,8.0,2.0,1.0,1.0,2.0
2021-04-12 00:00:00+00:00,44.0,5.0,3.0,1.0,1.0,2.0
2021-04-13 00:00:00+00:00,55.0,4.0,4.0,1.0,1.0,2.0
2021-04-14 00:00:00+00:00,65.0,3.0,4.0,1.0,1.0,2.0
2021-04-15 00:00:00+00:00,76.0,5.0,3.0,1.0,1.0,3.0
2021-04-16 00:00:00+00:00,81.0,6.0,3.0,1.0,1.0,2.0
2021-04-17 00:00:00+00:00,69.0,5.0,3.0,1.0,1.0,2.0
2021-04-18 00:00:00+00:00,17.0,7.0,2.0,1.0,1.0,2.0
2021-04-19 00:00:00+00:00,21.0,5.0,2.0,1.0,1.0,2.0
2021-04-20 00:00:00+00:00,25.0,6.0,2.0,1.0,1.0,2.0
2021-04-21 00:00:00+00:00,37.0,7.0,2.0,1.0,1.0,2.0
2021-04-22 00:00:00+00:00,60.0,4.0,2.0,1.0,1.0,3.0
2021-04-23 00:00:00+00:00,83.0,7.0,3.0,1.0,1.0,2.0
